time_utc,+X_HK,-X_HK,+Y_HK,-Y_HK,+Z_HK,-Z_HK,BPB_HK,BAT_HK,COM_UHF_HK,t_s,-X_V,+Y_V,-Y_V,+Z_V,-Z_V,-X_I,+Y_I,-Y_I,+Z_I,-Z_I,BAT_V,RAW_V(FAB),RAW_V(RESET),SRC_V,BAT_I,RAW_I,SRC_I
2024-08-29T09:46:33Z,-38.22021484375,23.82343633907811,23.82343633907811,23.712140826014235,24.60228243513599,23.378206571768462,23.93472390247279,23.264357147490728,0.0,93.0,1.52587890625,1.54571533203125,1.6876220703125,2.8045654296875,1.361083984375,0.00515625,0.00515625,0.00515625,0.0,0.00515625,4.25390625,4.25390625,4.15078125,5.053125,0.0438504619140625,0.1129461282714842,-0.0441637382812498
2024-08-29T09:48:03Z,-37.79296875,24.935954518765236,24.82473842581628,24.935954518765236,25.380739580893117,24.60228243513599,25.047162679050317,25.34940082035604,0.0,183.0,1.361083984375,1.43280029296875,1.3763427734375,3.2470703125,1.4556884765625,0.00515625,0.00515625,0.00515625,0.0,0.00515625,4.25390625,4.25390625,4.15078125,5.053125,0.0469782477539069,0.1194260219238281,-0.0441637382812498
2024-08-29T09:48:03Z,-38.28125,23.93472390247279,23.82343633907811,23.82343633907811,24.60228243513599,23.15554395600673,24.15727518706826,23.264357147490728,0.0,183.0,1.5228271484375,1.54266357421875,1.66778564453125,2.80303955078125,1.36260986328125,0.00515625,0.00515625,0.00515625,0.0,0.00515625,4.25390625,4.25390625,4.15078125,5.053125,0.0469782477539069,0.1194260219238281,-0.0441637382812498
2024-08-29T09:48:03Z,-37.9150390625,24.71351439850608,24.71351439850608,24.71351439850608,25.047162679050317,24.268538911673915,24.71351439850608,25.0,0.0,183.0,1.3458251953125,1.30157470703125,3.21044921875,1.446533203125,1.4617919921875,0.00515625,0.00515625,0.00515625,0.0,0.00515625,4.25390625,4.25390625,4.15078125,5.053125,0.0469782477539069,0.1194260219238281,-0.0441637382812498
2024-08-29T09:48:03Z,-34.31396484375,19.8117762980616,21.707460252138297,22.48736501642981,20.481105163151163,20.7041507580628,21.373095655232532,22.57457116670872,0.0,183.0,4.59442138671875,4.6630859375,4.57916259765625,4.60968017578125,4.60662841796875,0.0464062499999999,0.3196874999999999,0.020625,0.0721874999999999,0.06703125,4.25390625,4.25390625,4.15078125,5.053125,0.0469782477539069,0.1194260219238281,-0.0441637382812498
2024-08-29T09:48:03Z,-38.1591796875,23.93472390247279,23.712140826014235,23.712140826014235,24.046003517902196,23.48952594406436,23.712140826014235,22.91918877242881,0.0,183.0,1.90277099609375,1.287841796875,1.73187255859375,1.3275146484375,1.35650634765625,0.00515625,0.00515625,0.00515625,0.0,0.00515625,4.25390625,4.25390625,4.15078125,5.053125,0.0469782477539069,0.1194260219238281,-0.0441637382812498
2024-08-29T09:49:33Z,-33.09326171875,19.923351127333017,21.48455850587405,21.373095655232532,23.48952594406436,18.360573851841163,21.707460252138297,22.57457116670872,0.0,273.0,4.6539306640625,4.63104248046875,4.63409423828125,4.62188720703125,4.6600341796875,0.41765625,0.103125,0.0928124999999999,0.05671875,0.2578124999999999,4.125,4.125,4.021875,3.84140625,0.1376840371093753,0.1421056497070308,-0.0189327499999999
2024-08-29T09:49:33Z,-38.22021484375,24.15727518706826,23.82343633907811,23.82343633907811,24.15727518706826,23.48952594406436,23.712140826014235,22.91918877242881,0.0,273.0,1.83258056640625,1.28631591796875,1.73797607421875,1.33514404296875,1.3824462890625,0.00515625,0.00515625,0.00515625,0.0,0.00515625,4.125,4.125,4.021875,3.84140625,0.1376840371093753,0.1421056497070308,-0.0189327499999999
2024-08-29T09:49:33Z,-38.09814453125,24.71351439850608,24.49104253400712,24.49104253400712,25.158362908369163,24.15727518706826,24.71351439850608,25.0,0.0,273.0,1.33819580078125,1.29852294921875,1.92413330078125,1.5045166015625,1.3702392578125,0.0,0.00515625,0.00515625,0.0,0.00515625,4.125,4.125,4.021875,3.84140625,0.1376840371093753,0.1421056497070308,-0.0189327499999999
2024-08-29T09:49:33Z,-38.037109375,24.82473842581628,24.60228243513599,24.71351439850608,25.491916027489705,24.49104253400712,24.935954518765236,25.34940082035604,0.0,273.0,1.3458251953125,1.31683349609375,1.35040283203125,1.68304443359375,1.49383544921875,0.00515625,0.00515625,0.00515625,0.00515625,0.00515625,4.125,4.125,4.021875,3.84140625,0.1376840371093753,0.1421056497070308,-0.0189327499999999
2024-08-29T09:51:03Z,-38.34228515625,24.15727518706826,23.82343633907811,23.82343633907811,24.15727518706826,23.60083736157797,23.82343633907811,22.91918877242881,0.0,363.0,2.16217041015625,1.28936767578125,1.67083740234375,1.3214111328125,1.40228271484375,0.00515625,0.00515625,0.00515625,0.0,0.00515625,4.0734375,4.0734375,3.99609375,3.78984375,0.1533229663085934,0.0967463941406251,-0.0599331059570311
2024-08-29T09:51:03Z,-34.2529296875,20.481105163151163,20.7041507580628,21.48455850587405,23.712140826014235,19.8117762980616,21.707460252138297,22.91918877242881,0.0,363.0,4.6112060546875,4.6112060546875,4.53338623046875,4.63714599609375,4.559326171875,0.1134375,0.0773437499999999,0.00515625,0.2114062499999999,0.0154687499999999,4.0734375,4.0734375,3.99609375,3.78984375,0.1533229663085934,0.0967463941406251,-0.0599331059570311
2024-08-29T09:52:33Z,-34.06982421875,20.034917946936,21.373095655232532,23.266879242984828,22.71012319200488,22.48736501642981,22.26457496023235,22.91918877242881,0.0,453.0,4.62493896484375,4.65240478515625,4.59136962890625,4.60357666015625,4.6600341796875,0.103125,0.2578124999999999,0.02578125,0.0360937499999999,0.33515625,4.0734375,4.0734375,3.99609375,3.7640625,0.1533229663085934,0.0902665004882815,-0.0599331059570311
2024-08-29T09:52:33Z,-38.22021484375,24.268538911673915,23.82343633907811,23.93472390247279,24.268538911673915,23.712140826014235,23.93472390247279,22.91918877242881,0.0,453.0,1.91497802734375,1.287841796875,1.78375244140625,1.336669921875,1.3946533203125,0.00515625,0.00515625,0.00515625,0.0,0.00515625,4.0734375,4.0734375,3.99609375,3.7640625,0.1533229663085934,0.0902665004882815,-0.0599331059570311
2024-08-29T09:54:03Z,-31.99462890625,21.150145990347696,22.15316797262195,22.04175300972068,25.047162679050317,20.927164362541408,22.48736501642981,22.91918877242881,0.0,543.0,4.62188720703125,4.67071533203125,4.52880859375,4.62646484375,4.66156005859375,0.1237499999999999,0.41765625,0.00515625,0.09796875,0.30421875,4.20234375,4.20234375,4.0734375,4.4859374999999995,-0.7380959980468748,0.0999863409667968,0.7853050014648443
